15841	SANTA COMBA
15845	SANTA COMBA
15846	SANTA COMBA
15847	SANTA COMBA
15848	SANTA COMBA
15850	ZAS
15851	ZAS
15855	ZAS
15856	ZAS
15857	ZAS
15858	ZAS
15859	ZAS
15860	SANTA COMBA
15861	SANTA COMBA
15862	BAÑA (A)
15863	BAÑA (A)
15863	NEGREIRA
15864	AMES
15865	BRIÓN
15866	TEO
15870	AMES
15871	VAL DO DUBRA
15872	VAL DO DUBRA
15873	VAL DO DUBRA
15874	VAL DO DUBRA
15880	VEDRA
15881	BOQUEIXÓN
15881	VEDRA
15882	BOQUEIXÓN
15883	TEO
15884	OROSO
15884	SANTIAGO DE COMPOSTELA
15885	VEDRA
15886	TEO
15887	PINO (O)
15888	OROSO
15890	SANTIAGO DE COMPOSTELA
15892	SANTIAGO DE COMPOSTELA
15893	SANTIAGO DE COMPOSTELA
15894	TEO
15895	AMES
15896	SANTIAGO DE COMPOSTELA
15897	SANTIAGO DE COMPOSTELA
15898	SANTIAGO DE COMPOSTELA
15899	SANTIAGO DE COMPOSTELA
15900	PADRÓN
15910	PADRÓN
15911	ROIS
15912	ROIS
15913	ROIS
15914	PADRÓN
15915	PADRÓN
15916	DODRO
15917	PADRÓN
15920	RIANXO
15928	RIANXO
15930	BOIRO
15937	BOIRO
15938	BOIRO
15939	BOIRO
15940	POBRA DO CARAMIÑAL (A)
15948	POBRA DO CARAMIÑAL (A)
15949	POBRA DO CARAMIÑAL (A)
15950	RIBEIRA
15959	RIBEIRA
15960	RIBEIRA
15965	RIBEIRA
15966	RIBEIRA
15967	RIBEIRA
15968	RIBEIRA
15969	RIBEIRA
15970	PORTO DO SON
15978	PORTO DO SON
15979	PORTO DO SON
15980	PADRÓN
15980	ROIS
15981	DODRO
15982	DODRO
15983	RIANXO
15984	RIANXO
15985	RIANXO
15990	BOIRO
15991	BOIRO
15992	BOIRO
15993	RIBEIRA
15994	PORTO DO SON
15995	PORTO DO SON
15996	PORTO DO SON
15998	PORTO DO SON
15999	PORTO DO SON
16001	CUENCA
16002	CUENCA
16003	CUENCA
16004	CUENCA
16043	CAMPILLOS-PARAVIENTOS
16100	VALVERDE DE JÚCAR
16111	ALBALADEJO DEL CUENDE
16111	VILLAVERDE Y PASACONSOL
16113	PARRA DE LAS VEGAS (LA)
16114	BUENACHE DE ALARCÓN
16118	BARCHÍN DEL HOYO
16118	HONTECILLAS
16118	OLMEDILLA DE ALARCÓN
16118	PIQUERAS DEL CASTILLO
16120	VALERAS (LAS)
16122	FRESNEDA DE ALTAREJOS
16122	VALDETÓRTOLA
16123	ARCAS
16140	VILLALBA DE LA SIERRA
16141	ARCOS DE LA SIERRA
16141	CASTILLEJO-SIERRA
16141	FRESNEDA DE LA SIERRA
16141	PORTILLA
16142	MAJADAS (LAS)
16143	MARIANA
16143	SOTORRIBAS
16144	FRONTERA (LA)
16144	SOTORRIBAS
16145	SOTORRIBAS
16146	CUENCA
16146	ZARZUELA
16147	MARIANA
16150	TRAGACETE
16150	VEGA DEL CODORNO
16152	BEAMUD
16152	HUÉLAMO
16152	UÑA
16152	VALDEMECA
16160	CHILOECHES
16160	PALOMARES DEL CAMPO
16161	TORREJONCILLO DEL REY
16162	TORREJONCILLO DEL REY
16190	CHILLARÓN DE CUENCA
16190	FUENTENAVA DE JÁBAGA
16191	BASCUÑANA DE SAN PEDRO
16191	CHILLARÓN DE CUENCA
16191	CUENCA
16191	FUENTENAVA DE JÁBAGA
16191	VILLAR DE DOMINGO GARCÍA
16192	BUENACHE DE LA SIERRA
16192	PALOMERA
16193	CUENCA
16193	FUENTES
16194	CHILLARÓN DE CUENCA
16194	CUENCA
16194	FUENTENAVA DE JÁBAGA
16195	ABIA DE LA OBISPALÍA
16195	ALTAREJOS
16195	HUERTA DE LA OBISPALÍA
16195	TORREJONCILLO DEL REY
16195	VILLAR DE OLALLA
16196	VILLAR DE OLALLA
16200	MOTILLA DEL PALANCAR
16210	CAMPILLO DE ALTOBUEY
16211	PICAZO (EL)
16212	POZORRUBIELOS DE LA MANCHA
16214	ALARCÓN
16214	GABALDÓN
16214	VALHERMOSO DE LA FUENTE
16214	VALVERDEJO
16215	ALMODÓVAR DEL PINAR
16216	CHUMILLAS
16216	OLMEDA DEL REY
16216	SOLERA DE GABALDÓN
16216	VALERAS (LAS)
16220	QUINTANAR DEL REY
16230	VILLANUEVA DE LA JARA
16235	INIESTA
16236	INIESTA
16236	VILLAGARCÍA DEL LLANO
16236	VILLANUEVA DE LA JARA
16237	LEDAÑA
16238	VILLAGARCÍA DEL LLANO
16238	VILLANUEVA DE LA JARA
16239	CASASIMARRO
16240	PERAL (EL)
16250	CASTILLEJO DE INIESTA
16251	GRAJA DE INIESTA
16260	MINGLANILLA
16269	PESQUERA (LA)
16269	PUEBLA DEL SALVADOR
16270	VILLALPARDO
16280	VILLARTA
16290	HERRUMBLAR (EL)
16290	INIESTA
16300	CAÑETE
16311	BONICHES
16311	CAMPILLOS-PARAVIENTOS
16311	FUENTELESPINO DE MOYA
16311	HUÉRGUINA
16312	GARABALLA
16312	HENAREJOS
16313	ALIAGUILLA
16315	ALCALÁ DE LA VEGA
16315	BONICHES
16316	CAMPILLOS-SIERRA
16316	HUERTA DEL MARQUESADO
16316	LAGUNA DEL MARQUESADO
16316	VALDEMORO-SIERRA
16317	SALINAS DEL MANZANO
16317	TEJADILLOS
16317	ZAFRILLA
16318	SALVACAÑETE
16320	TALAYUELAS
16321	TALAYUELAS
16330	LANDETE
16336	SANTA CRUZ DE MOYA
16337	MOYA
16338	ALGARRA
16338	CASAS DE GARCIMOLINA
16338	MOYA
16339	GRAJA DE CAMPALBO
16339	LANDETE
16339	SANTA CRUZ DE MOYA
16340	CAÑADA DEL HOYO
16340	CIERVA (LA)
16340	VALDEMORILLO DE LA SIERRA
16350	CARBONERAS DE GUADAZAÓN
16360	ARGUISUELAS
16360	MONTEAGUDO DE LAS SALINAS
16370	SAN MARTÍN DE BONICHES
16370	VILLAR DEL HUMO
16371	NARBONETA
16371	VÍLLORA
16372	ENGUÍDANOS
16372	PARACUELLOS
16373	CARDENETE
16373	PARACUELLOS
16373	YÉMEDA
16390	PAJARÓN
16390	PAJARONCILLO
16390	REÍLLO
16393	MIRA
16400	TARANCÓN
16410	HORCAJO DE SANTIAGO
16411	FUENTE DE PEDRO NAHARRO
16412	ACEBRÓN (EL)
16413	TORRUBIA DEL CAMPO
16414	POZORRUBIO DE SANTIAGO
16415	VILLAMAYOR DE SANTIAGO
16417	HINOJOSOS (LOS)
16420	ALMENDROS
16420	VILLARRUBIO
16421	HONTANAYA
16421	PUEBLA DE ALMENARA
16422	TRESJUNCOS
16423	OSA DE LA VEGA
16430	SAELICES
16431	ALMONACID DEL MARQUESADO
16432	ROZALÉN DEL MONTE
16432	VILLAREJO DE FUENTES
16433	ALCONCHEL DE LA ESTRELLA
16433	VILLAR DE CAÑAS
16434	MONTALBANEJO
16435	HINOJOSA (LA)
16440	MONTALBO
16441	HITO (EL)
16442	VILLARES DEL SAZ
16444	CERVERA DEL LLANO
16452	ROZALÉN DEL MONTE
16452	TRIBALDOS
16452	UCLÉS
16460	BARAJAS DE MELO
16461	LEGANIEL
16463	SACEDA-TRASIERRA
16464	ALCÁZAR DEL REY
16465	HUELVES
16465	PAREDES
16470	BARAJAS DE MELO
16470	BELINCHÓN
16470	ZARZA DE TAJO
16500	HUETE
16510	VALLE DE ALTOMIRA (EL)
16510	VELLISCA
16512	BUENDÍA
16512	VALLE DE ALTOMIRA (EL)
16514	VALLE DE ALTOMIRA (EL)
16520	HUETE
16521	HUETE
16522	PORTALRUBIO DE GUADAMEJUD
16522	TINAJAS
16532	GASCUEÑA
16532	HUETE
16532	PERALEJA (LA)
16532	VILLANUEVA DE GUADAMEJUD
16535	VILLALBA DEL REY
16537	ALCOHUJATE
16537	CAÑAVERUELAS
16540	HUETE
16541	HUETE
16541	PINEDA DE GIGÜELA
16541	VALDECOLMENAS (LOS)
16541	VILLAREJO DE LA PEÑUELA
16542	VILLAR Y VELASCO
16550	CAMPOS DEL PARAÍSO
16550	HUETE
16555	CAMPOS DEL PARAÍSO
16600	SAN CLEMENTE
16610	CASAS DE FERNANDO ALONSO
16611	CASAS DE HARO
16612	CASAS DE LOS PINOS
16620	ALBERCA DE ZÁNCARA (LA)
16621	SANTA MARÍA DEL CAMPO RUS
16622	PINAREJO
16623	CASTILLO DE GARCIMUÑOZ
16630	MOTA DEL CUERVO
16638	PEDERNOSO (EL)
16639	SANTA MARÍA DE LOS LLANOS
16640	BELMONTE
16646	VILLALGORDO DEL MARQUESADO
16647	FUENTELESPINO DE HARO
16647	VILLAESCUSA DE HARO
16648	VILLAR DE LA ENCINA
16649	CARRASCOSA DE HARO
16649	MONREAL DEL LLANO
16649	RADA DE HARO
16650	MESAS (LAS)
16660	PEDROÑERAS (LAS)
16670	PROVENCIO (EL)
16700	SISANTE
16707	CASAS DE BENÍTEZ
16708	CASAS DE GUIJARRO
16708	POZOAMARGO
16709	VARA DE REY
16710	ATALAYA DEL CAÑAVATE
16710	TÉBAR
16720	CAÑADA JUNCOSA
16730	HONRUBIA
16738	CAÑAVATE (EL)
16739	TORRUBIA DEL CASTILLO
16740	ALMARCHA (LA)
16740	BELINCHÓN
16760	OLIVARES DE JÚCAR
16770	SAN LORENZO DE LA PARRILLA
16771	VILLAREJO-PERIESTEBAN
16771	ZAFRA DE ZÁNCARA
16779	BELMONTEJO
16780	ALTAREJOS
16780	MOTA DE ALTAREJOS
16781	FRESNEDA DE ALTAREJOS
16800	PRIEGO
16812	ALBENDEA
16812	ALCANTUD
16812	ARANDILLA DEL ARROYO
16812	POZOAMARGO
16812	POZUELO (EL)
16812	VINDEL
16813	SALMERONCILLOS
16813	SAN PEDRO PALMICHES
16813	VALDEOLIVAS
16813	VILLAR DEL INFANTADO
16830	CAMPOS DEL PARAÍSO
16840	VILLAR DE DOMINGO GARCÍA
16841	ALBALATE DE LAS NOGUERAS
16842	TORRALBA
16843	VILLAS DE LA VENTOSA
16850	CAÑAVERAS
16851	BUCIEGAS
16852	OLMEDA DE LA CUESTA
16853	OLMEDILLA DE ELIZ
16854	CASTILLO-ALBARÁÑEZ
16855	ARRANCACEPAS
16856	CASTEJÓN
16857	CANALEJAS DEL ARROYO
16860	VILLACONEJOS DE TRABAQUE
16870	BETETA
16878	LAGUNASECA
16878	MASEGOSA
16878	POYATOS
16878	SANTA MARÍA DEL VAL
16879	BETETA
16879	CARRASCOSA
16879	CUEVA DEL HIERRO
16879	VALSALOBRE
16890	CAÑAMARES
16890	CAÑIZARES
16890	FUERTESCUSA
16891	CAÑIZARES
16891	CARRASCOSA
16892	CAÑIZARES
16893	BETETA
17001	GIRONA
17002	GIRONA
17003	GIRONA
17004	GIRONA
17005	GIRONA
17006	GIRONA
17007	GIRONA
17100	BISBAL D'EMPORDÀ (LA)
17110	FORALLAC
17111	FORALLAC
17113	FORALLAC
17114	ULLASTRET
17116	CRUÏLLES, MONELLS I SANT SADURNÍ DE L'HEURA
17117	CRUÏLLES, MONELLS I SANT SADURNÍ DE L'HEURA
17118	CRUÏLLES, MONELLS I SANT SADURNÍ DE L'HEURA
17120	PERA (LA)
17121	CORÇÀ
17121	CRUÏLLES, MONELLS I SANT SADURNÍ DE L'HEURA
17123	TORRENT
17124	PALAFRUGELL
17130	ESCALA (L')
17130	TORROELLA DE MONTGRÍ
17131	RUPIÀ
17132	FOIXÀ
17133	FOIXÀ
17133	PARLAVÀ
17133	SERRA DE DARÓ
17133	ULTRAMORT
17134	TALLADA D'EMPORDÀ (LA)
17136	ALBONS
17137	VILADAMAT
17140	ULLÀ
17141	BELLCAIRE D'EMPORDÀ
17141	TORROELLA DE MONTGRÍ
17142	VERGES
17143	JAFRE
17144	COLOMERS
17144	VILOPRIU
17150	SANT GREGORI
17151	SANT GREGORI
17152	SANT MARTÍ DE LLÉMENA
17153	SANT MARTÍ DE LLÉMENA
17154	SANT ANIOL DE FINESTRES
17160	ANGLÈS
17161	OSOR
17162	BESCANÓ
17164	SANT GREGORI
17164	SANT JULIÀ DEL LLOR I BONMATÍ
17164	SANT MARTÍ DE LLÉMENA
17165	CELLERA DE TER (LA)
17166	CELLERA DE TER (LA)
17166	SUSQUEDA
17170	AMER
17171	SANT ANIOL DE FINESTRES
17171	SUSQUEDA
17172	PLANES D'HOSTOLES (LES)
17173	PLANES D'HOSTOLES (LES)
17174	SANT FELIU DE PALLEROLS
17176	VALL D'EN BAS (LA)
17177	VALL D'EN BAS (LA)
17178	PRESES (LES)
17178	VALL D'EN BAS (LA)
17179	RIUDAURA
17179	VALL D'EN BAS (LA)
17180	VILABLAREIX
17181	AIGUAVIVA
17182	BESCANÓ
17183	VILOBÍ D'ONYAR
17184	VILOBÍ D'ONYAR
17185	VILOBÍ D'ONYAR
17190	SALT
17199	CANET D'ADRI
17199	SANT GREGORI
17200	PALAFRUGELL
17210	PALAFRUGELL
17211	PALAFRUGELL
17212	PALAFRUGELL
17213	BEGUR
17213	PALAFRUGELL
17214	REGENCÓS
17220	SANT FELIU DE GUÍXOLS
17227	VILAMANISCLE
17230	PALAMÓS
17240	LLAGOSTERA
17240	SANTA CRISTINA D'ARO
17241	QUART
17242	QUART
17243	LLAMBILLES
17244	CASSÀ DE LA SELVA
17244	CRUÏLLES, MONELLS I SANT SADURNÍ DE L'HEURA
17245	SANTA CRISTINA D'ARO
17246	SANTA CRISTINA D'ARO
17248	CASTELL-PLATJA D'ARO
17248	SANT FELIU DE GUÍXOLS
17249	CASTELL-PLATJA D'ARO
17250	CASTELL-PLATJA D'ARO
17251	CALONGE I SANT ANTONI
17252	CALONGE I SANT ANTONI
17253	MONT-RAS
17253	VALL-LLOBREGA
17255	BEGUR
17256	PALAU-SATOR
17256	PALS
17257	FONTANILLES
17257	GUALTA
17257	TORROELLA DE MONTGRÍ
17258	TORROELLA DE MONTGRÍ
17300	BLANES
17310	LLORET DE MAR
17320	PALAMÓS
17320	TOSSA DE MAR
17400	BREDA
17401	ARBÚCIES
17402	ARBÚCIES
17403	SANT HILARI SACALM
17404	RIELLS I VIABREA
17405	ESPINELVES
17406	VILADRAU
17410	SILS
17411	VIDRERES
17412	MAÇANET DE LA SELVA
17420	SILS
17421	RIUDARENES
17430	LLORET DE MAR
17430	SANTA COLOMA DE FARNERS
17441	BRUNYOLA I SANT MARTÍ SAPRESA
17450	HOSTALRIC
17451	SANT FELIU DE BUIXALLEU
17452	MASSANES
17454	SANT ANDREU SALOU
17455	CALDES DE MALAVELLA
17456	CALDES DE MALAVELLA
17457	RIUDELLOTS DE LA SELVA
17458	FORNELLS DE LA SELVA
17459	CAMPLLONG
17460	CELRÀ
17461	GIRONA
17462	BORDILS
17462	JUIÀ
17462	MADREMANYA
17462	SANT MARTÍ VELL
17463	FLAÇÀ
17463	FOIXÀ
17463	SANT JOAN DE MOLLET
17464	CERVIÀ DE TER
17464	SANT JORDI DESVALLS
17464	VILADASENS
17465	SAUS, CAMALLERA I LLAMPAIES
17466	GARRIGOLES
17466	VILOPRIU
17467	SANT MORI
17467	SAUS, CAMALLERA I LLAMPAIES
17468	BÀSCARA
17468	VILADEMULS
17469	FAR D'EMPORDÀ (EL)
17469	FORTIÀ
17469	RIUMORS
17469	SIURANA
17469	VILAMALLA
17470	SANT PERE PESCADOR
17472	ARMENTERA (L')
17473	VENTALLÓ
17474	TORROELLA DE FLUVIÀ
17474	VILAMACOLUM
17475	SANT MIQUEL DE FLUVIÀ
17475	VENTALLÓ
17476	GARRIGÀS
17476	PALAU DE SANTA EULÀLIA
17480	ROSES
17481	SANT JULIÀ DE RAMIS
17482	SANT JULIÀ DE RAMIS
17483	BÀSCARA
17483	VILAÜR
17484	FIGUERES
17485	VILA-SACRA
17486	CASTELLÓ D'EMPÚRIES
17486	FIGUERES
17487	CASTELLÓ D'EMPÚRIES
17488	CADAQUÉS
17489	PORT DE LA SELVA (EL)
17489	SELVA DE MAR (LA)
17490	LLANÇÀ
17491	PERALADA
17492	PERALADA
17493	PEDRET I MARZÀ
17493	VILAJUÏGA
17494	PAU
17495	PALAU-SAVERDERA
17496	COLERA
17497	PORTBOU
17500	RIPOLL
17512	LLOSSES (LES)
17513	LLOSSES (LES)
17515	VIDRÀ
17520	PUIGCERDÀ
17527	LLÍVIA
17528	GUILS DE CERDANYA
17529	PUIGCERDÀ
17530	CAMPDEVÀNOL
17531	CAMPDEVÀNOL
17531	GOMBRÈN
17532	LLOSSES (LES)
17534	CAMPELLES
17534	PARDINES
17534	QUERALBS
17534	RIBES DE FRESER
17535	PLANOLES
17536	TOSES
17537	ALP
17538	ALP
17538	DAS
17538	FONTANALS DE CERDANYA
17538	URÚS
17539	BOLVIR
17539	GER
17539	ISÒVOL
17539	MERANGES
17600	FIGUERES
17700	BORRASSÀ
17700	JONQUERA (LA)
17706	PONT DE MOLINS
17707	AGULLANA
17707	VAJOL (LA)
17708	CANTALLOPS
17709	JONQUERA (LA)
17720	MAÇANET DE CABRENYS
17721	MAÇANET DE CABRENYS
17722	DARNIUS
17723	BIURE
17723	BOADELLA I LES ESCAULES
17730	LLERS
17731	TERRADES
17732	SANT LLORENÇ DE LA MUGA
17733	ALBANYÀ
17734	ALBANYÀ
17740	VILAFANT
17741	CISTELLA
17741	VILANANT
17742	AVINYONET DE PUIGVENTÓS
17743	VILANANT
17744	NAVATA
17745	LLADÓ
17746	CABANELLES
17747	CABANELLES
17750	CAPMANY
17751	SANT CLIMENT SESCEBES
17752	MOLLET DE PERALADA
17753	ESPOLLA
17754	RABÓS
17755	RABÓS
17760	VILABERTRAN
17761	CABANES
17762	MASARAC
17763	MASARAC
17770	BORRASSÀ
17771	SANTA LLOGAIA D'ÀLGUEMA
17772	ORDIS
17773	PONTÓS
17780	GARRIGUELLA
17781	VILAMANISCLE
17800	OLOT
17810	OLOT
17811	SANTA PAU
17812	OLOT
17813	VALL DE BIANYA (LA)
17820	BANYOLES
17830	MIERES
17830	SANT FERRIOL
17831	SANT MIQUEL DE CAMPMAJOR
17832	CRESPIÀ
17832	ESPONELLÀ
17833	FONTCOBERTA
17833	VILADEMULS
17834	CAMÓS
17834	PORQUERES
17840	SARRIÀ DE TER
17843	PALOL DE REVARDIT
17844	CORNELLÀ DEL TERRI
17846	PORQUERES
17850	BESALÚ
17850	BEUDA
17850	SANT FERRIOL
17851	BEUDA
17851	MAIÀ DE MONTCAL
17852	SERINYÀ
17853	ARGELAGUER
17853	SALES DE LLIERCA
17853	TORTELLÀ
17854	CAMÓS
17854	SANT JAUME DE LLIERCA
17855	MONTAGUT I OIX
17856	CASTELLFOLLIT DE LA ROCA
17856	MONTAGUT I OIX
17857	SANT JOAN LES FONTS
17858	VALL DE BIANYA (LA)
17860	SANT JOAN DE LES ABADESSES
17861	OGASSA
17862	VALLFOGONA DE RIPOLLÈS
17864	SANT PAU DE SEGÚRIES
17865	SANT PAU DE SEGÚRIES
17867	CAMPRODON
17868	MOLLÓ
17869	LLANARS
17869	SETCASES
17869	VILALLONGA DE TER
18001	GRANADA
18002	GRANADA
18003	GRANADA
18004	GRANADA
18005	GRANADA
18006	GRANADA
18007	GRANADA
18008	GRANADA
18009	GRANADA
18010	GRANADA
18011	GRANADA
18012	GRANADA
18013	GRANADA
18014	GRANADA
18015	GRANADA
18016	GRANADA
18100	ARMILLA
18101	VEGAS DEL GENIL
18102	VEGAS DEL GENIL
18110	GABIAS (LAS)
18120	ALHAMA DE GRANADA
18126	ARENAS DEL REY
18127	ARENAS DEL REY
18127	FORNES
18127	JÁTAR
18127	JAYENA
18128	ALHAMA DE GRANADA
18128	ZAFARRAYA
18129	ARENAS DEL REY
18129	CACÍN
18129	SANTA CRUZ DEL COMERCIO
18130	ESCÚZAR
18130	MALAHÁ (LA)
18130	VILLA DE OTURA
18131	VENTAS DE HUELMA
18132	AGRÓN
18140	HORCHE
18140	MOTRIL
18140	ZUBIA (LA)
18150	GÓJAR
18150	PADUL
18151	OGÍJARES
18152	DÍLAR
18160	GÜÉJAR SIERRA
18165	GUÁJARES (LOS)
18170	ALFACAR
18179	ALFACAR
18179	VÍZNAR
18180	DIEZMA
18181	DARRO
18181	PEZA (LA)
18182	GRANADA
18183	HUÉTOR DE SANTILLÁN
18184	BEAS DE GRANADA
18185	HUÉTOR DE SANTILLÁN
18190	CENES DE LA VEGA
18191	GÜÉJAR SIERRA
18191	PINOS GENIL
18192	DÚDAR
18192	QUÉNTAR
18193	MONACHIL
18194	CHURRIANA DE LA VEGA
18195	CÚLLAR VEGA
18196	MONACHIL
18197	PULIANAS
18198	HUÉTOR VEGA
18199	CÁJAR
18200	MARACENA
18210	PELIGROS
18211	COGOLLOS DE LA VEGA
18212	GÜEVÉJAR
18213	JUN
18214	NÍVAR
18220	ALBOLOTE
18230	ATARFE
18230	MONTEFRÍO
18240	PINOS PUENTE
18247	MOCLÍN
18248	MOCLÍN
18249	MOCLÍN
18250	PINOS PUENTE
18250	VALDERRUBIO
18260	ÍLLORA
18270	MONTEFRÍO
18280	ALGARINEJO
18290	ALBOLOTE
18290	ATARFE
18290	CALICASAS
18291	PINOS PUENTE
18293	ÍLLORA
18294	ÍLLORA
18295	ALGARINEJO
18300	LOJA
18310	SALAR
18311	LOJA
18311	ZAGRA
18312	IZNÁJAR
18312	LOJA
18313	LOJA
18314	LOJA
18320	SANTA FE
18327	LÁCHAR
18328	LÁCHAR
18328	PINOS PUENTE
18329	CHIMENEAS
18329	SANTA FE
18330	ATARFE
18330	CHAUCHINA
18330	SANTA FE
18339	CHAUCHINA
18339	CIJUELA
18340	FUENTE VAQUEROS
18341	LOJA
18350	ÍLLORA
18360	HUÉTOR TÁJAR
18360	LOJA
18369	VILLANUEVA MESÍA
18370	MORALEDA DE ZAFAYONA
18380	ÍLLORA
18381	ÍLLORA
18400	ÓRGIVA
18410	CARATAUNAS
18410	ÓRGIVA
18410	SOPORTÚJAR
18411	PAMPANEIRA
18412	BUBIÓN
18413	CAPILEIRA
18414	TAHA (LA)
18415	PÓRTUGOS
18416	BUSQUÍSTAR
18416	TAHA (LA)
18417	TREVÉLEZ
18418	CÁÑAR
18418	MOTRIL
18418	ÓRGIVA
18420	ALPUJARRA DE LA SIERRA
18420	LANJARÓN
18430	TORVIZCÓN
18438	ALMEGÍJAR
18439	CÁSTARAS
18440	CÁDIAR
18448	CÁDIAR
18449	LOBRAS
18450	ALPUJARRA DE LA SIERRA
18451	BÉRCHULES
18452	JUVILES
18460	ALPUJARRA DE LA SIERRA
18470	VÁLOR
18480	UGÍJAR
18490	MURTAS
18491	TURÓN
18492	MURTAS
18492	UGÍJAR
18493	NEVADA
18494	NEVADA
18494	UGÍJAR
18500	GUADIX
18501	MONTEJÍCAR
18510	BENALÚA
18511	VALLE DEL ZALABÍ
18512	CALAHORRA (LA)
18512	DÓLAR
18512	HUÉNEJA
18513	FERREIRA
18514	ALDEIRE
18515	FONELAS
18515	GUADIX
18515	PURULLENA
18516	BEAS DE GUADIX
18516	LUGROS
18516	MARCHAL
18516	POLÍCAR
18517	CORTES Y GRAENA
18517	PEZA (LA)
18517	QUÉNTAR
18518	ALBUÑÁN
18518	ALBUÑOL
18518	ALQUIFE
18518	COGOLLOS DE GUADIX
18518	JÉREZ DEL MARQUESADO
18518	LANTEIRA
18519	GUADIX
18519	PURULLENA
18520	ALAMEDILLA
18530	PEDRO MARTÍNEZ
18538	ALICÚN DE ORTEGA
18538	DEHESAS DE GUADIX
18539	VILLANUEVA DE LAS TORRES
18540	ALPUJARRA DE LA SIERRA
18540	GOBERNADOR
18540	HUÉLAGO
18540	MORELÁBOR
18550	DOMINGO PÉREZ DE GRANADA
18550	IZNALLOZ
18560	GUADAHORTUNA
18561	MONTEJÍCAR
18562	PÍÑAR
18563	GOBERNADOR
18563	TORRE-CARDELA
18564	COLOMERA
18565	CAMPOTÉJAR
18566	BENALÚA DE LAS VILLAS
18567	DEHESAS VIEJAS
18567	DOMINGO PÉREZ DE GRANADA
18567	IZNALLOZ
18568	PÍÑAR
18569	MOCLÍN
18569	MONTILLANA
18570	DEIFONTES
18600	ÍTRABO
18600	MOTRIL
18600	TORRENUEVA COSTA
18610	SALOBREÑA
18611	MOLVÍZAR
18612	ÍTRABO
18613	MOTRIL
18614	GUALCHOS
18614	LÚJAR
18614	MOTRIL
18615	GUÁJARES (LOS)
18615	VÉLEZ DE BENAUDALLA
18616	CASTRIL
18616	VÉLEZ DE BENAUDALLA
18620	ALHENDÍN
18620	MOTRIL
18620	TORRENUEVA COSTA
18630	VILLA DE OTURA
18640	PADUL
18650	DÚRCAL
18650	VILLA DE OTURA
18656	LECRÍN
18657	NIGÜELAS
18658	PINAR (EL)
18658	VALLE (EL)
18659	ALBUÑUELAS
18659	VILLAMENA
18660	PINAR (EL)
18670	VÉLEZ DE BENAUDALLA
18680	DÚRCAL
18680	SALOBREÑA
18690	ALMUÑÉCAR
18690	SALOBREÑA
18697	ALMUÑÉCAR
18698	OTÍVAR
18699	JETE
18699	LENTEGÍ
18700	ALBUÑOL
18708	ALBONDÓN
18710	ÓRGIVA
18710	POLOPOS
18710	SORVILÁN
18711	RUBITE
18712	POLOPOS
18713	SORVILÁN
18720	MOTRIL
18720	TORRENUEVA COSTA
18730	MOTRIL
18740	GUALCHOS
18750	POLOPOS
18750	SORVILÁN
18760	ALBUÑOL
18770	ALBUÑOL
18800	BAZA
18810	CANILES
18811	ZÚJAR
18812	FREILA
18813	CUEVAS DEL CAMPO
18814	CORTES DE BAZA
18815	CORTES DE BAZA
18816	CASTRIL
18817	BENAMAUREL
18818	CASTILLÉJAR
18819	CANILES
18820	PUEBLA DE DON FADRIQUE
18830	HUÉSCAR
18830	ÍLLORA
18840	CÁDIAR
18840	GALERA
18849	GALERA
18850	CÚLLAR
18850	HUÉSCAR
18857	CÚLLAR
18858	ORCE
18859	CÚLLAR
18860	BAZA
18860	GUADIX
18870	GOR
18880	GUADIX
18890	GORAFE
18891	CÚLLAR
19001	GUADALAJARA
19002	GUADALAJARA
19003	GUADALAJARA
19004	GUADALAJARA
19005	GUADALAJARA
19080	GUADALAJARA
19080	YEBES
19100	PASTRANA
19110	MONDÉJAR
19111	YEBRA
19112	ALBARES
19112	POZO DE ALMOGUERA
19113	FUENTENOVILLA
19114	MAZUECOS
19115	ALMOGUERA
19116	DRIEBES
19117	ALBALATE DE ZORITA
19118	ALMONACID DE ZORITA
19119	ALBALATE DE ZORITA
19119	ALMONACID DE ZORITA
19119	ESCARICHE
19119	ESCOPETE
19119	HONTOBA
19119	HUEVA
19119	ILLANA
19119	SAYATÓN
19119	ZORITA DE LOS CANES
19120	SACEDÓN
19125	ALCOCER
19126	SALMERÓN
19127	ALARILLA
19127	CASTILFORTE
19127	ESCAMILLA
19127	MILLANA
19127	SACEDÓN
19128	CHILLARÓN DEL REY
19128	MANTIEL
19128	PAREJA
19128	SACEDÓN
19129	ALIQUE
19129	PAREJA
19130	AUÑÓN
19131	AUÑÓN
19132	ALHÓNDIGA
19132	VALDECONCHA
19133	ALOCÉN
19133	BERNINCHES
19133	BUDIA
19133	DURÓN
19133	OLIVAR (EL)
19134	PEÑALVER
19134	TENDILLA
19135	ARMUÑA DE TAJUÑA
19135	ARROYO DE LAS FRAGUAS
19139	YEBES
19140	HORCHE
19141	ARANZUEQUE
19141	LORANCA DE TAJUÑA
19141	VALDARACHAS
19141	YEBES
19142	LUPIANA
19142	VALDEAVELLANO
19143	DURÓN
19143	HORCHE
19143	IRUESTE
19143	ROMANONES
19143	SAN ANDRÉS DEL REY
19143	YÉLAMOS DE ABAJO
19143	YÉLAMOS DE ARRIBA
19144	FUENTELENCINA
19144	FUENTELVIEJO
19144	MORATILLA DE LOS MELEROS
19145	RENERA
19150	GUADALAJARA
